ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,X,Y,OBJECTID,OBJECTID_1,IND_adm2_3,district_c,IND_adm2_5,Rename_dup,Shape_Area,F_AREA,GW_dev_sta,Irrig_cov_,GW____,Sw____,aridity,urban_no_u,arid_or_se,Aquifer_ty,Himalayan,ration__cu,Prod_ha__I,Rainfall__,Slope,Yield,CI_____1,Yield_CI,GW_dev_2,Layer_1,Layer_2,Layer_3,Layer_4,CI_yield,map,combined,State_Tex,Dist_Text,C_Land_Rc,T_Land_Rc,F__Land_Re,C_Irr_Ex_G,T_Irr_Ex_G,F__Irr_Ex_,C_SWC,T_SWC,F__SWC,C_Irr_Ex_S,T_Irr_Ex_S,F__Irr_Ex1,C_Aqua_C,T_Aqua_C,F__Aqua_C,C_GWR_WC,T_GWR_WC,F__GWR_WC,C_Irr_Eff,T_Irr_Eff,F__Irr_Eff,C_E_FC,T_E_FC,F__E_FC,C_WSM,T_WSM,F__WSM,C_AGF,T_AGF,F__AGF,C_DHVC,T_DHVC,F__DHVC,C_IE_DP,T_IE_DP,F__IE_DP,C_AMIY,T_AMIY,F__AMIY,C_LR,T_LR,F__LR,C_WH,T_WH,F__WH,C_Others,T_Others,F__Others,C_GwR,T_GwR,F__GwR,C_F_L,T_F_L,F__F_L,C_InSi_WC,T_InSi_WC,F__InSi_WC,C_IR_E,T_IR_E,F__IR_E,C_CRD,T_CRD,F__TRD,C_PHS,T_PHS,F__PHS,C_P_R,T_P_R,F__P_R,C_S_H,T_S_H,F__S_H,C_L_R,T_L_R,F__L_R,C_Ag_All,T_Ag_All,F__Ag_All,C_Water,T_Water,F__Water,C_NRM_AG,T_NRM_AG,F__NRM_AG,C_No_NRM,T_No_NRM,F__No_NRM,C_NR_No_AG,T_NR_No_AG,F__NR_No_A,C_No_NR_Ag,T_No_NR_Ag,F__No_NR_A,C_NRM,T_NRM,F__NRM,C_Non_NRM,T_Non_NRM,F__Non_NRM,OBJECTID_2,DIST_C,Old_Dist,District_A,Adaptation,Mitigation,Replacment,General_SI
105,IND,India,22,Meghalaya,389,North Garo Hills,IN.ML.NG,0,,District,District,,,90.55390000000,25.88310000000,70,384,Meghalaya,389,North Garo Hills,North Garo Hills,0.05504729646,611168828.73200000000,0.52474964633,43.72879736250,0.00000000000,1.00000000000,2.37511052319,,,HR,Eastern Himalayas,0.15922143097,23013,2436.62229425000,9.51497672173,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Meghalaya,North Garo Hills,154,13973,1,465,13973,3,5197,13973,37,535,13973,4,1153,13973,8,1547,13973,11,74,13973,1,4847,13973,35,15757,31366,50,1918,31366,6,945,31366,3,1000,31366,3,4,31366,0,2333,31366,7,1424,31366,5,3105,31366,10,1547,31366,5,1952,31366,6,1161,31366,4,74,31366,0,94,31366,0,53,31366,0,2926,22640,13,4,22640,0,2169,22640,10,851,22640,4,16691,22640,74%,16033,70037,23,47470,70037,68,5682,70037,8,851,70037,1,21715,70037,31,48322,70037,69,384,389,North Garo Hills,North Garo Hills,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,22,Meghalaya,390,Ri Bhoi,IN.ML.RB,0,,District,District,,,91.88740000000,25.87520000000,38,385,Meghalaya,390,Ri Bhoi,Ri Bhoi,0.21481189512,2385126280.87000000000,0.56435109095,72.11000751190,0.01078096091,0.98921902937,3.26136528782,,,HR,Eastern Himalayas,0.09265292950,34485,1874.36880960000,11.26302678830,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Meghalaya,Ri Bhoi,1919,13256,14,377,13256,3,5686,13256,43,963,13256,7,1406,13256,11,2066,13256,16,72,13256,1,768,13256,6,3838,23862,16,2064,23862,9,343,23862,1,1339,23862,6,111,23862,0,4104,23862,17,3255,23862,14,1194,23862,5,2070,23862,9,3672,23862,15,1744,23862,7,72,23862,0,57,23862,0,0,23862,0,2420,22818,11,111,22818,0,1881,22818,8,2265,22818,10,16141,22818,71%,11811,63420,19,40838,63420,64,8506,63420,13,2265,63420,4,20316,63420,32,43104,63420,68,385,390,Ri Bhoi,Ri Bhoi,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,22,Meghalaya,391,South Garo Hills,IN.ML.SG,0,,District,District,,,90.59630000000,25.30250000000,49,386,Meghalaya,391,South Garo Hills,South Garo Hills,0.16515930586,1842424661.36000000000,0.10200452016,39.70545287660,0.54655322656,0.45344723341,3.03683449449,,,HR,Eastern Himalayas,0.10786619174,17375,5554.32984884000,11.09167468330,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Meghalaya,South Garo Hills,256,9287,3,245,9287,3,3343,9287,36,342,9287,4,304,9287,3,2905,9287,31,30,9287,0,1861,9287,20,5761,25302,23,3929,25302,16,6615,25302,26,587,25302,2,101,25302,0,687,25302,3,636,25302,3,539,25302,2,2910,25302,12,2939,25302,12,451,25302,2,30,25302,0,117,25302,0,NA,NA,NA,10612,25089,42,101,25089,0,426,25089,2,2635,25089,11,11315,25089,45%,16225,60991,27,35998,60991,59,6133,60991,10,2635,60991,4,22358,60991,37,38633,60991,63,386,391,South Garo Hills,South Garo Hills,Highly Suitable,Moderatly Suitable,Moderatly Suitable,Highly Suitable (Adaptation )
105,IND,India,22,Meghalaya,392,South West Garo Hills,,0,,District,District,,,89.94020000000,25.45380000000,198,387,Meghalaya,392,South West Garo Hills,South West Garo Hills,0.04434342724,494064833.48500000000,22.18040978320,50.60240963860,0.45506451464,0.54493389170,1.90074528819,,,HR,Eastern Himalayas,0.35364928678,22942,2286.88747046000,5.27557636318,Medium,Low,LL,Safe,2,A,ii,,LM,m13,11,Meghalaya,South West Garo Hills,661,9870,7,518,9870,5,3004,9870,30,920,9870,9,862,9870,9,1275,9870,13,355,9870,4,2276,9870,23,5041,22983,22,2727,22983,12,419,22983,2,1438,22983,6,28,22983,0,4618,22983,20,1987,22983,9,2342,22983,10,1287,22983,6,1039,22983,5,1654,22983,7,355,22983,2,48,22983,0,NA,NA,NA,3177,19768,16,28,19768,0,3861,19768,20,177,19768,1,12526,19768,63%,13529,44184,31,25643,44184,58,4835,44184,11,177,44184,0,18364,44184,42,25820,44184,58,387,392,South West Garo Hills,South West Garo Hills,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,22,Meghalaya,393,South West Khasi Hills,,0,,District,District,,,91.25030000000,25.32250000000,24,388,Meghalaya,393,South West Khasi Hills,South West Khasi Hills,0.12766576440,1423938674.49000000000,0.07792459390,44.65989216090,0.07442604970,0.92557120161,6.20799247536,,,HR,Eastern Himalayas,0.06267991148,0,6622.45490039000,12.73177300540,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Meghalaya,South West Khasi Hills,85,6586,1,6,6586,0,5000,6586,76,192,6586,3,390,6586,6,698,6586,11,21,6586,0,195,6586,3,5678,15465,37,1055,15465,7,291,15465,2,197,15465,1,42,15465,0,1019,15465,7,611,15465,4,555,15465,4,700,15465,5,4101,15465,27,1101,15465,7,21,15465,0,85,15465,1,10,15465,0,1403,14236,10,42,14236,0,817,14236,6,3721,14236,26,8253,14236,58%,6301,36585,17,22349,36585,61,4214,36585,12,3721,36585,10,10515,36585,29,26069,36585,71,388,393,South West Khasi Hills,South West Khasi Hills,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,22,Meghalaya,394,West Garo Hills,IN.ML.WG,0,,District,District,,,90.18510000000,25.61930000000,123,389,Meghalaya,394,West Garo Hills,West Garo Hills,0.27253755861,3032443087.47000000000,1.41242004760,39.06591538350,0.13187893276,0.86812031512,2.33801018888,,,HR,Eastern Himalayas,0.24584410431,22942,2493.45246285000,6.79390294089,Medium,Low,LL,Safe,2,A,ii,,LM,m13,11,Meghalaya,West Garo Hills,3299,24546,13,1199,24546,5,6336,24546,26,2607,24546,11,5290,24546,22,3653,24546,15,298,24546,1,1865,24546,8,9240,59229,16,4633,59229,8,2433,59229,4,3805,59229,6,70,59229,0,16684,59229,28,3331,59229,6,2534,59229,4,3657,59229,6,8893,59229,15,3317,59229,6,298,59229,1,335,59229,1,NA,NA,NA,7348,54137,14,70,54137,0,13232,54137,24,3603,54137,7,29884,54137,55%,37728,128959,29,75240,128959,58,12389,128959,10,3603,128959,3,50116,128959,39,78843,128959,61,389,394,West Garo Hills,West Garo Hills,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,22,Meghalaya,395,West Khasi Hills,IN.ML.WK,0,,District,District,,,91.26110000000,25.60270000000,12,390,Meghalaya,395,West Khasi Hills,West Khasi Hills,0.34296871148,3816641225.95000000000,0.04651719142,72.21111344980,0.00095883567,0.99904145066,5.68218527816,,,HR,Eastern Himalayas,0.03961138817,0,3627.20924313000,10.67600388210,Low,Medium,LL,Safe,2,A,ii,,ML,m13,11,Meghalaya,West Khasi Hills,191,8337,2,61,8337,1,5856,8337,70,155,8337,2,1157,8337,14,529,8337,6,11,8337,0,377,8337,5,4107,16144,25,452,16144,3,169,16144,1,216,16144,1,12,16144,0,1912,16144,12,3466,16144,21,459,16144,3,534,16144,3,3633,16144,23,935,16144,6,11,16144,0,183,16144,1,55,16144,0,791,14679,5,10,14679,0,1656,14679,11,2534,14679,17,9688,14679,66%,7131,53109,13,38513,53109,73,4932,53109,9,2534,53109,5,12063,53109,23,41047,53109,77,390,395,West Khasi Hills,West Khasi Hills,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,23,Mizoram,396,Aizawl,IN.MZ.AI,0,,District,District,,Aizawal,92.88810000000,23.83660000000,28,391,Mizoram,396,Aizawl,Aizawl,0.30603270159,3453178755.00000000000,13.79413888510,8.15646923009,0.00000000000,1.00000000000,2.48741419049,,,HR,Eastern Himalayas,0.06725454421,18802,2582.05597822000,20.84277646530,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Mizoram,Aizawl,1279,13935,9,1001,13935,7,6921,13935,50,654,13935,5,1359,13935,10,1934,13935,14,2,13935,0,786,13935,6,2020,31488,6,1072,31488,3,227,31488,1,1655,31488,5,368,31488,1,13033,31488,41,5856,31488,19,1024,31488,3,1934,31488,6,2966,31488,9,994,31488,3,2,31488,0,324,31488,1,14,31488,0,1555,30842,5,361,30842,1,5000,30842,16,1628,30842,5,22299,30842,72%,23014,44046,52,13310,44046,30,6094,44046,14,1628,44046,4,29108,44046,66,14938,44046,34,391,396,Aizawl,Aizawl,Highly Suitable,Moderatly Suitable,Moderatly Suitable,Highly Suitable (Adaptation )
105,IND,India,23,Mizoram,397,Champhai,IN.MZ.CH,0,,District,District,,,93.23730000000,23.54020000000,27,392,Mizoram,397,Champhai,Champhai,0.30373578357,3434868272.25000000000,3.19443939008,26.53799758750,0.00000033290,0.99999966177,2.44240406569,,,SR,Eastern Himalayas,0.06338173308,23443,1664.06841865000,20.40470255490,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Mizoram,Champhai,1224,11412,11,584,11412,5,4167,11412,37,1169,11412,10,1431,11412,13,2042,11412,18,245,11412,2,549,11412,5,1300,23993,5,1166,23993,5,440,23993,2,1753,23993,7,238,23993,1,7880,23993,33,3809,23993,16,298,23993,1,2042,23993,9,3449,23993,14,1239,23993,5,245,23993,1,124,23993,1,10,23993,0,1775,23515,8,238,23515,1,4977,23515,21,2028,23515,9,14497,23515,62%,16665,42328,39,18836,42328,44,4799,42328,11,2028,42328,5,21464,42328,51,20864,42328,49,392,397,Champhai,Champhai,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,23,Mizoram,398,Kolasib,IN.MZ.KO,0,,District,District,,Aizawal,92.72760000000,24.20060000000,74,393,Mizoram,398,Kolasib,Kolasib,0.11987530593,1348906638.08000000000,1.66358180492,23.47233883760,0.00000000000,1.00000000000,2.45908357913,,,HR,Eastern Himalayas,0.16962053360,21190,2667.40212450000,14.08472592750,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Mizoram,Kolasib,2220,10254,22,32,10254,0,3383,10254,33,47,10254,0,3005,10254,29,581,10254,6,23,10254,0,962,10254,9,1203,29653,4,867,29653,3,388,29653,1,79,29653,0,301,29653,1,18154,29653,61,2857,29653,10,1114,29653,4,587,29653,2,3166,29653,11,550,29653,2,23,29653,0,361,29653,1,4,29653,0,1524,29063,5,301,29063,1,5677,29063,20,164,29063,1,21397,29063,74%,26289,43781,60,14768,43781,34,2560,43781,6,164,43781,0,28850,43781,66,14932,43781,34,393,398,Kolasib,Kolasib,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,23,Mizoram,400,Lunglei,IN.MZ.LU,0,,District,District,,,92.72410000000,22.97410000000,19,395,Mizoram,400,Lunglei,Lunglei,0.39833745681,4523450460.05000000000,3.73778825538,8.17071052174,0.00000092907,0.99999906388,2.13771478850,,,HR,Eastern Himalayas,0.04035671136,18658,1958.75558568000,18.06125719100,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Mizoram,Lunglei,4708,9852,48,98,9852,1,1810,9852,18,298,9852,3,949,9852,10,1258,9852,13,249,9852,3,481,9852,5,276,42135,1,652,42135,2,92,42135,0,396,42135,1,240,42135,1,34132,42135,81,1765,42135,4,456,42135,1,1258,42135,3,1264,42135,3,1346,42135,3,249,42135,1,8,42135,0,NA,NA,NA,724,42128,2,240,42128,1,23553,42128,56,316,42128,1,17296,42128,41%,38456,63708,60,21653,63708,34,3283,63708,5,316,63708,0,41740,63708,66,21968,63708,34,395,400,Lunglei,Lunglei,Highly Suitable,Moderatly Suitable,Moderatly Suitable,Highly Suitable (Adaptation )
105,IND,India,23,Mizoram,401,Mamit,IN.MZ.MA,0,,District,District,,,92.46780000000,23.75510000000,25,396,Mizoram,401,Mamit,Mamit,0.26990404087,3047383887.86000000000,2.18195816516,8.98830647507,0.00000000000,1.00000000000,2.45734504801,,,HR,Eastern Himalayas,0.06002102080,20315,2547.91329390000,15.90737193590,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Mizoram,Mamit,3395,12105,28,142,12105,1,3994,12105,33,636,12105,5,1431,12105,12,1299,12105,11,32,12105,0,1176,12105,10,1761,33530,5,2544,33530,8,1550,33530,5,778,33530,2,724,33530,2,17680,33530,53,3424,33530,10,340,33530,1,1299,33530,4,2157,33530,6,1139,33530,3,32,33530,0,97,33530,0,6,33530,0,4125,33432,12,724,33432,2,10658,33432,32,732,33432,2,17193,33432,51%,28071,46546,60,13285,46546,29,4458,46546,10,732,46546,2,32529,46546,70,14016,46546,30,396,401,Mamit,Mamit,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,23,Mizoram,402,Saiha,IN.MZ.SA,0,,District,District,,Chhimtuipui,93.01460000000,22.37940000000,34,397,Mizoram,402,Saiha,Saiha,0.17335568325,1976955726.79000000000,5.30664383655,4.60921843687,0.00000000000,1.00000000000,2.37847126787,,,HR,Eastern Himalayas,0.08552974999,17004,236.60070481100,22.28251972520,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Mizoram,Saiha,1033,10835,10,306,10835,3,6744,10835,62,278,10835,3,1875,10835,17,110,10835,1,66,10835,1,424,10835,4,757,22606,3,1199,22606,5,61,22606,0,584,22606,3,481,22606,2,9657,22606,43,6471,22606,29,518,22606,2,110,22606,0,2113,22606,9,363,22606,2,66,22606,0,202,22606,1,23,22606,0,1259,22335,6,481,22335,2,2713,22335,12,261,22335,1,17620,22335,79%,18571,34746,53,12613,34746,36,3301,34746,9,261,34746,1,21872,34746,63,12874,34746,37,397,402,Saiha,Saiha,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,23,Mizoram,403,Serchhip,IN.MZ.SE,0,,District,District,,,92.94710000000,23.29000000000,78,398,Mizoram,403,Serchhip,Serchhip,0.11990150883,1358453119.65000000000,5.23907777877,12.81278658460,0.00000020149,0.99999980169,2.43944340699,,,HR,Eastern Himalayas,0.17971558179,0,2319.18849875000,19.75807698500,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Mizoram,Serchhip,2436,7301,33,18,7301,0,1825,7301,25,233,7301,3,2236,7301,31,392,7301,5,8,7301,0,153,7301,2,316,22422,1,500,22422,2,400,22422,2,247,22422,1,74,22422,0,15926,22422,71,1634,22422,7,187,22422,1,396,22422,2,2411,22422,11,269,22422,1,8,22422,0,33,22422,0,21,22422,0,906,22325,4,74,22325,0,10856,22325,49,196,22325,1,10293,22325,46%,20016,32784,61,10464,32784,32,2108,32784,6,196,32784,1,22124,32784,67,10661,32784,33,398,403,Serchhip,Serchhip,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,404,Dimapur,IN.NL.DI,0,,District,District,,,93.78740000000,25.77770000000,460,399,Nagaland,404,Dimapur,Dimapur,0.07800548361,866819371.07300000000,8.11869690271,47.40574841360,0.04428306179,0.95572003002,1.42346977394,,,SR,Eastern Himalayas,0.72839384373,21377,1622.59223036000,8.45900869625,Medium,Medium,MM,Safe,2,A,ii,,MM,m13,11,Nagaland,Dimapur,1340,20621,7,1242,20621,6,3960,20621,19,1696,20621,8,4091,20621,20,2746,20621,13,152,20621,1,5395,20621,26,3701,38586,10,6460,38586,17,4480,38586,12,2937,38586,8,107,38586,0,2617,38586,7,3143,38586,8,6594,38586,17,3373,38586,9,4437,38586,11,217,38586,1,152,38586,0,369,38586,1,NA,NA,NA,11143,35559,31,107,35559,0,809,35559,2,345,35559,1,23154,35559,65%,26477,81438,33,46169,81438,57,8447,81438,10,345,81438,0,34923,81438,43,46514,81438,57,399,404,Dimapur,Dimapur,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,405,Kiphire,IN.NL.KP,0,,District,District,,Tuenasang,94.82570000000,25.84860000000,88,400,Nagaland,405,Kiphire,Kiphire,0.10105229357,1122264272.15000000000,0.22105509173,10.79091853390,0.00089255059,0.99910759486,1.68767258190,,,HR,Eastern Himalayas,0.19665256439,0,1779.52886365000,24.76768795500,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Nagaland,Kiphire,343,4787,7,28,4787,1,792,4787,17,864,4787,18,812,4787,17,319,4787,7,0,4787,0,1629,4787,34,307,9319,3,2137,9319,23,986,9319,11,892,9319,10,NA,NA,NA,1230,9319,13,625,9319,7,1571,9319,17,319,9319,3,1002,9319,11,149,9319,2,0,9319,0,100,9319,1,NA,NA,NA,3123,9223,34,NA,NA,NA,884,9223,10,190,9223,2,5025,9223,54%,7753,29443,26,20395,29443,69,1106,29443,4,190,29443,1,8858,29443,30,20585,29443,70,400,405,Kiphire,Kiphire,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,406,Kohima,IN.NL.KH,0,,District,District,,,94.10650000000,25.76700000000,105,401,Nagaland,406,Kohima,Kohima,0.11791837094,1310455827.95000000000,1.03964673228,25.25935949480,0.00053414610,0.99946604849,1.59678658319,,,HR,Eastern Himalayas,0.23105717563,18836,1635.33449605000,19.23519286270,Low,Medium,LL,Safe,2,A,ii,,ML,m13,11,Nagaland,Kohima,211,9975,2,1008,9975,10,3382,9975,34,878,9975,9,372,9975,4,1559,9975,16,10,9975,0,2555,9975,26,2330,25951,9,3657,25951,14,2654,25951,10,1886,25951,7,94,25951,0,4741,25951,18,2621,25951,10,2943,25951,11,1559,25951,6,716,25951,3,2442,25951,9,10,25951,0,298,25951,1,NA,NA,NA,6352,24827,26,94,24827,0,2078,24827,8,344,24827,1,15960,24827,64%,17806,52618,34,27892,52618,53,6576,52618,12,344,52618,1,24382,52618,46,28236,52618,54,401,406,Kohima,Kohima,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,407,Longleng,,0,,District,District,,Tuenasang,94.80290000000,26.55490000000,72,402,Nagaland,407,Longleng,Longleng,0.05331259432,588573618.12200000000,0.51056909370,12.19763252700,0.00243741307,0.99756263575,1.86945623074,,,HR,Eastern Himalayas,0.17034687529,0,2011.20048275000,18.49662696350,Low,Medium,LL,Safe,2,A,ii,,ML,m13,11,Nagaland,Longleng,86,6833,1,14,6833,0,1028,6833,15,698,6833,10,2550,6833,37,2039,6833,30,NA,NA,NA,417,6833,6,201,15059,1,6205,15059,41,567,15059,4,713,15059,5,1,15059,0,1006,15059,7,984,15059,7,455,15059,3,2039,15059,14,2660,15059,18,80,15059,1,NA,NA,NA,147,15059,1,NA,NA,NA,6773,14902,45,1,14902,0,499,14902,3,110,14902,1,7520,14902,50%,11600,30263,38,15473,30263,51,3080,30263,10,110,30263,0,14680,30263,49,15583,30263,51,402,407,Longleng,Longleng,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,408,Mokokchung,IN.NL.MK,0,,District,District,,Mokochung,94.53170000000,26.47710000000,87,403,Nagaland,408,Mokokchung,Mokokchung,0.14534614881,1605690820.45000000000,0.31643525211,15.87172084850,0.01382903039,0.98617157782,1.83669602593,,,HR,Eastern Himalayas,0.19837181585,14333,1904.59254703000,15.81222084470,Low,Medium,LL,Safe,2,A,ii,,ML,m13,11,Nagaland,Mokokchung,966,7864,12,50,7864,1,2756,7864,35,676,7864,9,1223,7864,16,1708,7864,22,3,7864,0,483,7864,6,2449,26811,9,10315,26811,38,2530,26811,9,725,26811,3,74,26811,0,4032,26811,15,766,26811,3,320,26811,1,1708,26811,6,1795,26811,7,1467,26811,5,3,26811,0,602,26811,2,23,26811,0,13314,26531,50,74,26531,0,1336,26531,5,595,26531,2,11212,26531,42%,21942,63624,34,37096,63624,58,3990,63624,6,595,63624,1,25933,63624,41,37692,63624,59,403,408,Mokokchung,Mokokchung,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,409,Mon,IN.NL.MN,0,,District,District,,,95.02190000000,26.68460000000,124,404,Nagaland,409,Mon,Mon,0.19661845363,2168261333.09000000000,0.86245526796,13.59899410000,0.00222343030,0.99777618118,1.86579013744,,,HR,Eastern Himalayas,0.25196831777,16096,1924.94001367000,16.86988628410,Low,Low,LL,Safe,2,A,ii,,LL,m13,11,Nagaland,Mon,105,2398,4,121,2398,5,567,2398,24,163,2398,7,420,2398,18,488,2398,20,41,2398,2,493,2398,21,521,42659,1,22091,42659,52,14976,42659,35,284,42659,1,1,42659,0,1112,42659,3,476,42659,1,705,42659,2,488,42659,1,768,42659,2,875,42659,2,41,42659,0,320,42659,1,NA,NA,NA,37341,42315,88,1,42315,0,898,42315,2,348,42315,1,3728,42315,9%,39594,64285,62,22314,64285,35,2029,64285,3,348,64285,1,41623,64285,65,22662,64285,35,404,409,Mon,Mon,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,410,Peren,IN.NL.PE,0,,District,District,,,93.61720000000,25.49780000000,84,405,Nagaland,410,Peren,Peren,0.15117315863,1683733486.20000000000,0.45265877334,29.07553939160,0.00039899291,0.99959971317,1.47655191035,,,SR,Eastern Himalayas,0.18840911456,18836,1518.59048938000,15.94602321390,Low,Medium,LL,Safe,2,A,ii,,ML,m13,11,Nagaland,Peren,NA,NA,NA,829,9892,8,3638,9892,37,308,9892,3,1140,9892,12,3676,9892,37,218,9892,2,82,9892,1,337,21094,2,6634,21094,31,2329,21094,11,1137,21094,5,58,21094,0,1620,21094,8,3396,21094,16,121,21094,1,3676,21094,17,1309,21094,6,128,21094,1,218,21094,1,130,21094,1,NA,NA,NA,9071,21034,43,58,21034,0,1303,21034,6,169,21034,1,10432,21034,50%,13604,51011,27,30004,51011,59,7234,51011,14,169,51011,0,20838,51011,41,30173,51011,59,405,410,Peren,Peren,Less Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,411,Phek,IN.NL.PH,0,,District,District,,Pheka,94.53820000000,25.65230000000,85,406,Nagaland,411,Phek,Phek,0.17174353477,1910430562.16000000000,0.16730432753,30.02235644810,0.00100934643,0.99899057491,1.65216749974,,,HR,Eastern Himalayas,0.19058398177,17191,1332.25722195000,23.37779185320,Medium,Medium,MM,Safe,2,A,ii,,MM,m13,11,Nagaland,Phek,237,6526,4,791,6526,12,1696,6526,26,1443,6526,22,418,6526,6,1404,6526,22,100,6526,2,438,6526,7,1965,21464,9,5101,21464,24,4227,21464,20,2234,21464,10,15,21464,0,2204,21464,10,1345,21464,6,667,21464,3,1404,21464,7,567,21464,3,1619,21464,8,100,21464,0,16,21464,0,NA,NA,NA,9328,19903,47,15,19903,0,959,19903,5,150,19903,1,9451,19903,47%,15735,42283,37,22493,42283,53,3906,42283,9,150,42283,0,19641,42283,46,22643,42283,54,406,411,Phek,Phek,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,412,Tuensang,IN.NL.TS,0,,District,District,,Tuenasang,94.88850000000,26.17330000000,128,407,Nagaland,412,Tuensang,Tuensang,0.19351537630,2143329107.18000000000,0.34073394045,13.71537259190,0.00039086979,0.99960921868,1.68773247790,,,HR,Eastern Himalayas,0.26236504830,14354,1548.98221762000,23.77287901710,Low,Medium,LL,Safe,2,A,ii,,ML,m13,11,Nagaland,Tuensang,836,5135,16,119,5135,2,897,5135,17,1098,5135,21,1591,5135,31,70,5135,1,0,5135,0,526,5135,10,377,17945,2,8647,17945,48,1818,17945,10,1217,17945,7,5,17945,0,2079,17945,12,815,17945,5,641,17945,4,70,17945,0,1705,17945,9,507,17945,3,0,17945,0,65,17945,0,NA,NA,NA,10531,17684,60,5,17684,0,396,17684,2,114,17684,1,6638,17684,38%,16294,58375,28,40747,58375,70,1220,58375,2,114,58375,0,17514,58375,30,40861,58375,70,407,412,Tuensang,Tuensang,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
105,IND,India,24,Nagaland,413,Wokha,IN.NL.WO,0,,District,District,,,94.19260000000,26.18960000000,93,408,Nagaland,413,Wokha,Wokha,0.14686598304,1626428046.12000000000,0.65267677738,19.80823665430,0.10782232636,0.89217841170,1.67879276878,,,HR,Eastern Himalayas,0.20958696226,17715,1784.88959250000,15.16082193280,Low,Medium,LL,Safe,2,A,ii,,ML,m13,11,Nagaland,Wokha,65,4293,2,30,4293,1,955,4293,22,77,4293,2,905,4293,21,1939,4293,45,NA,NA,NA,322,4293,7,671,20060,3,7089,20060,35,3026,20060,15,108,20060,1,9,20060,0,3299,20060,16,422,20060,2,305,20060,2,1939,20060,10,1158,20060,6,1990,20060,10,NA,NA,NA,45,20060,0,NA,NA,NA,10115,20044,50,9,20044,0,3079,20044,15,253,20044,1,6588,20044,33%,16917,45358,37,25448,45358,56,2741,45358,6,253,45358,1,19657,45358,43,25701,45358,57,408,413,Wokha,Wokha,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable,Moderatly Suitable
